numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
13214710	CONTINUA	0.92104164283542	-0.025	-0.025	
27013600	CONTINUA	0.919408754503132	-0.025	-0.05	
40338971	CONTINUA	0.899193032358059	-0.025	-0.075	
58710420	CONTINUA	0.897477116695435	-0.025	-0.1	
49267841	BAJA+2	0.881187021127114	0.975	0.875	
29690021	CONTINUA	0.871031473841827	-0.025	0.85	
68531911	CONTINUA	0.858353735549	-0.025	0.825	
56418430	CONTINUA	0.855977250198346	-0.025	0.8	
45110500	CONTINUA	0.855065012824997	-0.025	0.775	
56716470	CONTINUA	0.851049921389784	-0.025	0.75	
44772050	CONTINUA	0.849251485108337	-0.025	0.725	
42829120	BAJA+1	0.849056960055585	-0.025	0.7	
30066770	CONTINUA	0.839258623831189	-0.025	0.675	
54610271	CONTINUA	0.836921734953929	-0.025	0.65	
56899880	CONTINUA	0.835430036562075	-0.025	0.625	
34297341	CONTINUA	0.830496677603914	-0.025	0.6	
29338460	CONTINUA	0.830187141817622	-0.025	0.575	
62287220	CONTINUA	0.823767140017492	-0.025	0.55	
22336380	CONTINUA	0.82126795768883	-0.025	0.525	
54668140	CONTINUA	0.819234248766048	-0.025	0.5	
33035260	CONTINUA	0.817559811809864	-0.025	0.475	
40756110	CONTINUA	0.813437671081492	-0.025	0.45	
52076901	CONTINUA	0.810729737415614	-0.025	0.425	
33624741	CONTINUA	0.809746947970411	-0.025	0.4	
53830190	CONTINUA	0.809292316822399	-0.025	0.375	
23877201	CONTINUA	0.807747330418921	-0.025	0.35	
56482980	CONTINUA	0.804304660046534	-0.025	0.325	
28227991	BAJA+1	0.802104936513051	-0.025	0.3	
29278700	CONTINUA	0.798869922177443	-0.025	0.275	
48743620	CONTINUA	0.798415385506621	-0.025	0.25	
49338560	BAJA+1	0.792605810426776	-0.025	0.225	
21357771	CONTINUA	0.785957743409283	-0.025	0.2	
40138991	BAJA+2	0.785532353928906	0.975	1.175	
50527780	CONTINUA	0.784904991296608	-0.025	1.15	
32164071	CONTINUA	0.782348463536579	-0.025	1.125	
61499040	CONTINUA	0.781156664877877	-0.025	1.1	
21893291	CONTINUA	0.777991602419926	-0.025	1.075	
68143260	CONTINUA	0.775999090696698	-0.025	1.05	
63553741	BAJA+1	0.774118546388548	-0.025	1.025	
28477160	BAJA+1	0.774071272898708	-0.025	1	
53079261	CONTINUA	0.773865016732312	-0.025	0.975	
47702080	BAJA+2	0.769087641109317	0.975	1.95	
29086750	CONTINUA	0.767358513187642	-0.025	1.925	
68380081	CONTINUA	0.76683430112523	-0.025	1.9	
29079741	BAJA+2	0.763576703019804	0.975	2.875	
38335440	CONTINUA	0.760194116617979	-0.025	2.85	
38711000	CONTINUA	0.758480065788492	-0.025	2.825	
41865120	CONTINUA	0.757734106227595	-0.025	2.8	
48260060	BAJA+1	0.756794674876118	-0.025	2.775	
62330110	CONTINUA	0.756007658270233	-0.025	2.75	
57244410	CONTINUA	0.755723103914404	-0.025	2.725	
56349330	CONTINUA	0.754633175759078	-0.025	2.7	
54487371	CONTINUA	0.754504499833219	-0.025	2.675	
30501220	CONTINUA	0.75364485629593	-0.025	2.65	
22991101	CONTINUA	0.753329945241264	-0.025	2.625	
16547011	CONTINUA	0.753286581227263	-0.025	2.6	
62098590	CONTINUA	0.749748600623696	-0.025	2.575	
38470620	CONTINUA	0.74943130908507	-0.025	2.55	
15318191	CONTINUA	0.746900265060289	-0.025	2.525	
40412061	CONTINUA	0.746671863433589	-0.025	2.5	
40163421	CONTINUA	0.744050139658403	-0.025	2.475	
62385040	CONTINUA	0.743686924555732	-0.025	2.45	
22888491	CONTINUA	0.743602877886621	-0.025	2.425	
34960800	CONTINUA	0.739487130407977	-0.025	2.4	
24732370	CONTINUA	0.736972273465303	-0.025	2.375	
43213920	CONTINUA	0.733818750578189	-0.025	2.35	
31644681	BAJA+1	0.733657954445521	-0.025	2.325	
68363630	CONTINUA	0.733490266907131	-0.025	2.3	
16042900	CONTINUA	0.732501932717327	-0.025	2.275	
12624051	CONTINUA	0.73156426919838	-0.025	2.25	
45353640	CONTINUA	0.730080025189145	-0.025	2.225	
14161040	CONTINUA	0.724056474675108	-0.025	2.2	
47193420	CONTINUA	0.723375844163779	-0.025	2.175	
50832990	BAJA+2	0.723134995476581	0.975	3.15	
51841491	CONTINUA	0.723018157845149	-0.025	3.125	
23605590	CONTINUA	0.722491850191751	-0.025	3.1	
43812761	CONTINUA	0.720280922171625	-0.025	3.075	
14094341	BAJA+2	0.719920999490141	0.975	4.05	
51766690	BAJA+1	0.715602691079004	-0.025	4.025	
63265661	CONTINUA	0.715150866722681	-0.025	4	
29808320	BAJA+1	0.713337723893794	-0.025	3.975	
68416071	CONTINUA	0.712924487160157	-0.025	3.95	
27680450	BAJA+2	0.712873946548456	0.975	4.925	
36620921	CONTINUA	0.711547247381002	-0.025	4.9	
37819151	CONTINUA	0.711158724244444	-0.025	4.875	
23617931	CONTINUA	0.710799693057459	-0.025	4.85	
28141770	BAJA+1	0.709676781653745	-0.025	4.825	
61157010	CONTINUA	0.70832557059618	-0.025	4.8	
28619210	CONTINUA	0.708277289253676	-0.025	4.775	
28817670	BAJA+1	0.708168508832766	-0.025	4.75	
37037171	CONTINUA	0.707179043761032	-0.025	4.725	
20513550	BAJA+2	0.707166983187061	0.975	5.7	
44757460	CONTINUA	0.706702325149825	-0.025	5.675	
58247450	CONTINUA	0.701813283733792	-0.025	5.65	
43237510	BAJA+1	0.698874928349038	-0.025	5.625	
68884100	CONTINUA	0.698857429794172	-0.025	5.6	
49540241	BAJA+2	0.696869725806548	0.975	6.575	
43972990	CONTINUA	0.696795676486686	-0.025	6.55	
32757340	CONTINUA	0.695990107803922	-0.025	6.525	
61662470	CONTINUA	0.695069912483238	-0.025	6.5	
40480351	CONTINUA	0.692401079763583	-0.025	6.475	
41858531	BAJA+1	0.692309920800272	-0.025	6.45	
70176400	CONTINUA	0.692060490117265	-0.025	6.425	
28208630	CONTINUA	0.689146879020872	-0.025	6.4	
42587401	CONTINUA	0.687950487504406	-0.025	6.375	
57610331	CONTINUA	0.687430766882361	-0.025	6.35	
60429920	BAJA+2	0.684378651029783	0.975	7.325	
52860750	BAJA+2	0.683200349683948	0.975	8.3	
12003650	CONTINUA	0.682613671510266	-0.025	8.275	
46656390	BAJA+2	0.682495609741826	0.975	9.25	
68510401	CONTINUA	0.68111600784511	-0.025	9.225	
58753190	CONTINUA	0.679070139854948	-0.025	9.2	
57559780	BAJA+1	0.678419746187367	-0.025	9.175	
13190710	BAJA+1	0.678015459518279	-0.025	9.15	
71360630	CONTINUA	0.677529233703691	-0.025	9.125	
12862200	CONTINUA	0.676419482666118	-0.025	9.1	
20522100	CONTINUA	0.675926133847217	-0.025	9.075	
20416241	BAJA+2	0.674941725086447	0.975	10.05	
25640240	BAJA+1	0.674725685756514	-0.025	10.025	
48653260	CONTINUA	0.674106293770635	-0.025	10	
39004180	CONTINUA	0.672824438000405	-0.025	9.975	
61192251	CONTINUA	0.670880180744001	-0.025	9.95	
56758691	CONTINUA	0.666803001778059	-0.025	9.925	
20340630	BAJA+2	0.657698006337615	0.975	10.9	
71621030	CONTINUA	0.655892542828893	-0.025	10.875	
16029171	CONTINUA	0.655575168069508	-0.025	10.85	
15938421	CONTINUA	0.653971741974383	-0.025	10.825	
47506271	CONTINUA	0.652344305688109	-0.025	10.8	
68416880	CONTINUA	0.65122282767405	-0.025	10.775	
15558741	CONTINUA	0.650781697565223	-0.025	10.75	
44677190	CONTINUA	0.647188534686768	-0.025	10.725	
68953401	CONTINUA	0.645538323903565	-0.025	10.7	
63200950	CONTINUA	0.645441554378613	-0.025	10.675	
41772201	CONTINUA	0.644068132494998	-0.025	10.65	
31822881	CONTINUA	0.642453720664852	-0.025	10.625	
