numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.000893940293529154
11675731	CONTINUA	0.00068028792089889
11677630	CONTINUA	0.00997772305998588
11678491	CONTINUA	0.000651847762480882
11678621	CONTINUA	0.000454062738673241
11679331	CONTINUA	0.00201920209489278
11680281	CONTINUA	0.00477434367193964
11682860	CONTINUA	0.000653587409403547
11683331	CONTINUA	0.0037309668775186
11685801	CONTINUA	0.000745417275441703
11687440	CONTINUA	0.000333753329077894
11687720	CONTINUA	0.000524034383889898
11688421	CONTINUA	0.00138428703711059
11689401	CONTINUA	0.0297105715152141
11690330	CONTINUA	0.00123648439167065
11690740	CONTINUA	0.0023631613368067
11691191	CONTINUA	0.00263493346431344
11691850	CONTINUA	0.000889930660833685
11695140	CONTINUA	0.0864529866962401
11695321	CONTINUA	0.00196414733151572
11697261	CONTINUA	0.000665006163749766
11697490	CONTINUA	0.00204128594055618
11698501	CONTINUA	0.000534608865413546
11698641	CONTINUA	0.00402664764911187
11700691	CONTINUA	0.000147239096665416
11700790	CONTINUA	0.00184444875900441
11701350	CONTINUA	0.000319895047045768
11701770	CONTINUA	0.00105282418287766
11702170	CONTINUA	0.000203399193754794
11702430	CONTINUA	0.000157558858960677
11702710	CONTINUA	0.000967081560746848
11703280	CONTINUA	0.000518687085110832
11704161	CONTINUA	0.000119182549286211
11704260	CONTINUA	0.00357687549783992
11704650	CONTINUA	0.000476698327765057
11705610	CONTINUA	0.00380443168895014
11708130	CONTINUA	0.000341668065291553
11709131	CONTINUA	0.000506720837768265
11713251	CONTINUA	0.000229337577555262
11716360	CONTINUA	0.00305629894304182
11717880	CONTINUA	0.000103817353511773
11720520	CONTINUA	0.00426704296830504
11723611	CONTINUA	0.000690822502759278
11724141	CONTINUA	0.000299109671333381
11724520	CONTINUA	0.00151423767659754
11725200	CONTINUA	0.0850286654651175
11725651	CONTINUA	0.00195817799834031
11729620	CONTINUA	0.00404220275062606
11731950	CONTINUA	0.000406143717789292
11732421	CONTINUA	0.000453700854715824
11734201	CONTINUA	0.0016624021872637
11738921	CONTINUA	0.000200499055714755
11739140	CONTINUA	0.000205037791734487
11740680	CONTINUA	0.00034761668079336
11742460	CONTINUA	0.00101763091118152
11744100	CONTINUA	0.000226469739155389
11745200	CONTINUA	0.00112065018711299
11746710	CONTINUA	0.0054122290963032
11746730	CONTINUA	0.00207370786907199
11747710	CONTINUA	0.000249422411164307
11748120	CONTINUA	0.00157376630851622
11748810	CONTINUA	0.000393216678002949
11749090	CONTINUA	0.00240189245245998
11750710	CONTINUA	0.00182168196962645
11753050	CONTINUA	0.00376653175967561
