numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.000701520692736601
11675731	CONTINUA	0.000970380793210935
11677630	CONTINUA	0.0115367158907332
11678491	CONTINUA	0.000547667406457293
11678621	CONTINUA	0.000555455077319821
11679331	CONTINUA	0.00108367185890745
11680281	CONTINUA	0.0052109816458893
11682860	CONTINUA	0.000850375601337504
11683331	CONTINUA	0.00513884944486928
11685801	CONTINUA	0.000325117499090086
11687440	CONTINUA	0.000327559041766903
11687720	CONTINUA	0.000546082356582095
11688421	CONTINUA	0.000661887841542589
11689401	CONTINUA	0.021887597520114
11690330	CONTINUA	0.000942961910109234
11690740	CONTINUA	0.00316855006561617
11691191	CONTINUA	0.00282476431175044
11691850	CONTINUA	0.000629700040066858
11695140	CONTINUA	0.161988270023522
11695321	CONTINUA	0.000971031590545394
11697261	CONTINUA	0.000667786622175591
11697490	CONTINUA	0.00399653585548936
11698501	CONTINUA	0.000558490772761424
11698641	CONTINUA	0.00263492570240586
11700691	CONTINUA	0.000179991070972903
11700790	CONTINUA	0.00191767400760393
11701350	CONTINUA	0.000393633075447978
11701770	CONTINUA	0.00186996669714746
11702170	CONTINUA	0.000300252095584432
11702430	CONTINUA	0.00020412710184231
11702710	CONTINUA	0.00118915335021283
11703280	CONTINUA	0.000351751874382648
11704161	CONTINUA	0.000188472329388016
11704260	CONTINUA	0.00283333760145245
11704650	CONTINUA	0.000684086924855112
11705610	CONTINUA	0.00398399168627539
11708130	CONTINUA	0.000283675484532675
11709131	CONTINUA	0.000369097889283916
11713251	CONTINUA	0.000215647420458888
11716360	CONTINUA	0.00191390724538523
11717880	CONTINUA	0.000161242666549036
11720520	CONTINUA	0.010912635006533
11723611	CONTINUA	0.000981423306316361
11724141	CONTINUA	0.000604139182768095
11724520	CONTINUA	0.00277673442842459
11725200	CONTINUA	0.0626672283502356
11725651	CONTINUA	0.00207688998021623
11729620	CONTINUA	0.00492355427304986
11731950	CONTINUA	0.000785792036391279
11732421	CONTINUA	0.000396894426617907
11734201	CONTINUA	0.00130509219376032
11738921	CONTINUA	0.000161424396178678
11739140	CONTINUA	0.000206702195156575
11740680	CONTINUA	0.000381375217121896
11742460	CONTINUA	0.001153962470434
11744100	CONTINUA	0.000212374515463383
11745200	CONTINUA	0.00134636717947368
11746710	CONTINUA	0.00377688400653239
11746730	CONTINUA	0.00235039498754854
11747710	CONTINUA	0.000247726088892829
11748120	CONTINUA	0.00203191994313409
11748810	CONTINUA	0.000494669676727377
11749090	CONTINUA	0.00159548420160987
11750710	CONTINUA	0.00209387589174875
11753050	CONTINUA	0.00641189961630535
11753261	CONTINUA	0.00675147315056595
