numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.00107072444359052
11675731	CONTINUA	0.000736717159100304
11677630	CONTINUA	0.0126188182280462
11678491	CONTINUA	0.000564480027212993
11678621	CONTINUA	0.000618625379313097
11679331	CONTINUA	0.00116723071665529
11680281	CONTINUA	0.00653573581348202
11682860	CONTINUA	0.000610283573528741
11683331	CONTINUA	0.00445486404023602
11685801	CONTINUA	0.00055802445092524
11687440	CONTINUA	0.000344866373853898
11687720	CONTINUA	0.000571291503855768
11688421	CONTINUA	0.000973181669326213
11689401	CONTINUA	0.0195724877500182
11690330	CONTINUA	0.000934204597539923
11690740	CONTINUA	0.00216048713639561
11691191	CONTINUA	0.00480961747931973
11691850	CONTINUA	0.000736563188522888
11695140	CONTINUA	0.0906828133067661
11695321	CONTINUA	0.00110618111961455
11697261	CONTINUA	0.00111829054777057
11697490	CONTINUA	0.00223710852015341
11698501	CONTINUA	0.00061182872258317
11698641	CONTINUA	0.00164202055823972
11700691	CONTINUA	0.000187829711614236
11700790	CONTINUA	0.00305159049868104
11701350	CONTINUA	0.000293082924741602
11701770	CONTINUA	0.00185796585061393
11702170	CONTINUA	0.000268341398860361
11702430	CONTINUA	0.000207487780600104
11702710	CONTINUA	0.00145669699287929
11703280	CONTINUA	0.000293398321686604
11704161	CONTINUA	0.000215036106982971
11704260	CONTINUA	0.00289685309377882
11704650	CONTINUA	0.000649130933388731
11705610	CONTINUA	0.00420709714875321
11708130	CONTINUA	0.000250857593488879
11709131	CONTINUA	0.000410814413389815
11713251	CONTINUA	0.000282703766673178
11716360	CONTINUA	0.00266503205399071
11717880	CONTINUA	0.000131415589664763
11720520	CONTINUA	0.00535624610010335
11723611	CONTINUA	0.000584404213598283
11724141	CONTINUA	0.000436495526218262
11724520	CONTINUA	0.00231061077413562
11725200	CONTINUA	0.0867295866771899
11725651	CONTINUA	0.00151275902047938
11729620	CONTINUA	0.00497246951504079
11731950	CONTINUA	0.000824893460759542
11732421	CONTINUA	0.000442966683722681
11734201	CONTINUA	0.00143504655201463
11738921	CONTINUA	0.000265510359223914
11739140	CONTINUA	0.0002251533597392
11740680	CONTINUA	0.000486341460580336
11742460	CONTINUA	0.0010211766019311
11744100	CONTINUA	0.000268943934950364
11745200	CONTINUA	0.00227450495902521
11746710	CONTINUA	0.00266670725080567
11746730	CONTINUA	0.00481273144205079
11747710	CONTINUA	0.000385052027132128
11748120	CONTINUA	0.00187428255195665
11748810	CONTINUA	0.000661714201270173
11749090	CONTINUA	0.00260631735512945
11750710	CONTINUA	0.00200021168197107
11753050	CONTINUA	0.00692823371401387
11753261	CONTINUA	0.00670799910632559
11753910	CONTINUA	0.000394435971428579
11758720	CONTINUA	0.00137749988980178
11759960	CONTINUA	0.00268416508986413
11760001	CONTINUA	0.000496489917290103
11760370	CONTINUA	0.027469517453569
11760780	CONTINUA	0.00142393591119389
11763160	CONTINUA	0.000534197986509022
11763191	CONTINUA	0.000209914106898329
11763301	CONTINUA	0.00248371430925988
11763540	CONTINUA	0.00298254269948384
11764540	CONTINUA	0.00141949934733723
11764971	CONTINUA	0.00183388344584344
11765330	CONTINUA	0.00092291588978598
11765340	CONTINUA	0.000496261645805165
11766751	CONTINUA	0.00223249066219676
11770150	CONTINUA	0.00232236392456565
11772500	CONTINUA	0.000688673306944796
11774481	CONTINUA	0.0395246851061997
11776961	CONTINUA	0.000284161989014049
11777661	CONTINUA	0.000620784031024065
11777951	CONTINUA	0.000658825567607171
11778631	CONTINUA	0.000756114422342017
11778761	CONTINUA	0.00141384460515642
11779270	CONTINUA	0.000651129910854791
11779810	CONTINUA	0.000394108303457745
11779820	CONTINUA	0.00274447849197501
11781360	CONTINUA	0.00160641604560575
11783010	CONTINUA	0.00224464406919192
11783150	CONTINUA	0.00150802087897135
11783410	CONTINUA	0.000338161631641324
11784561	CONTINUA	0.00137314354170906
11786491	CONTINUA	0.000458036928412612
11787140	CONTINUA	0.00249752193040444
11791581	CONTINUA	0.00451369494723803
11791601	CONTINUA	0.000446045455277892
11792120	CONTINUA	0.00221272705344444
11796240	CONTINUA	0.00703223312928194
11796660	CONTINUA	0.0016137456937221
11796800	CONTINUA	0.00104622260523039
11797200	CONTINUA	0.00107046998167446
11797600	CONTINUA	0.000725644847836788
11798331	CONTINUA	0.00162319206520692
11799690	CONTINUA	0.0144298215874684
11799940	CONTINUA	0.0155676871968963
11800250	CONTINUA	0.0027363941161199
11803021	CONTINUA	0.00735864493005698
11803461	CONTINUA	0.141409370147684
11804131	CONTINUA	0.000112555914695596
11806990	CONTINUA	0.000434575487253795
11807871	CONTINUA	0.000181108992436192
11808110	CONTINUA	0.0121735285227727
11808561	CONTINUA	0.0113469714532734
11809921	CONTINUA	0.0072275679499443
11810460	CONTINUA	0.00124943698990045
11810471	CONTINUA	0.000471046670879914
11812131	CONTINUA	0.0633010083909539
11813501	CONTINUA	0.00174783946614196
11813740	CONTINUA	0.00119802666961837
11814221	CONTINUA	0.00237267590402831
11814850	CONTINUA	0.000358067014369424
11815150	CONTINUA	0.00158518701817796
11817641	CONTINUA	0.000371239546877499
11817661	CONTINUA	0.000440570641848724
11818221	CONTINUA	0.00164534132055871
11818280	CONTINUA	0.00871700081156414
11819171	CONTINUA	0.019400338125359
11819851	CONTINUA	0.000585807234492874
11823130	CONTINUA	0.00192352592740227
11823820	CONTINUA	0.0121748156427678
11825210	CONTINUA	0.000267146027422713
11825791	CONTINUA	0.000187321468528074
11827140	CONTINUA	0.0867819333504563
11829801	CONTINUA	0.00227006395793148
11830211	CONTINUA	0.000934996425662628
11831940	CONTINUA	0.0013398151694011
11832070	CONTINUA	0.000285505305056958
11836770	CONTINUA	0.000312885723098868
11837590	CONTINUA	0.00143448473801394
11839680	CONTINUA	0.000455789244481039
11840920	CONTINUA	0.000798812006592123
11840961	CONTINUA	0.00300301319895255
11843021	CONTINUA	0.00165958801633473
11843700	CONTINUA	0.000520454542996882
11846280	CONTINUA	0.00119812176280904
11847140	CONTINUA	0.00501242095633393
11847950	CONTINUA	0.00385362273849956
11847991	CONTINUA	0.000342995822050134
11849630	CONTINUA	0.00299698753628767
11849921	CONTINUA	0.000341168651724246
11850850	CONTINUA	0.0353479088333813
11851110	CONTINUA	0.00111164624344924
11851550	CONTINUA	0.00104580179829226
11854590	CONTINUA	0.0041133557122156
11856821	CONTINUA	0.0127549589946157
11856971	CONTINUA	0.00183773331461315
11858970	CONTINUA	0.000547799719854864
11859000	CONTINUA	0.000603576703486053
11859041	CONTINUA	0.00916454401580255
11859380	CONTINUA	0.0119195466193086
11860070	CONTINUA	0.0083102975224467
11860421	CONTINUA	0.000447076559897099
11862570	CONTINUA	0.00151973893783041
11863861	CONTINUA	0.0155073749294494
11865070	CONTINUA	0.00118423024225671
11867800	CONTINUA	0.000991273877264704
11867991	CONTINUA	0.00609795701806255
11868131	CONTINUA	0.00097496919671921
11868360	CONTINUA	0.000620659885320917
11871930	CONTINUA	0.00157966669907248
11872780	CONTINUA	0.00198076109385281
11873330	CONTINUA	0.00222050897563627
11875810	CONTINUA	0.000809889912406533
