numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
34297341	CONTINUA	0.902569966754073	-0.025	-0.025	
40138991	BAJA+2	0.871780170589392	0.975	0.95	
50527780	CONTINUA	0.864405482791666	-0.025	0.925	
43812761	CONTINUA	0.860024374924667	-0.025	0.9	
16547011	CONTINUA	0.85745964740477	-0.025	0.875	
49267841	BAJA+2	0.849751842281139	0.975	1.85	
52076901	CONTINUA	0.847537182813347	-0.025	1.825	
13214710	CONTINUA	0.845997500481803	-0.025	1.8	
23605590	CONTINUA	0.845041795429123	-0.025	1.775	
48743620	CONTINUA	0.836853770271589	-0.025	1.75	
21893291	CONTINUA	0.830572308479548	-0.025	1.725	
30501220	CONTINUA	0.825833900504254	-0.025	1.7	
30066770	CONTINUA	0.817441897496375	-0.025	1.675	
38711000	CONTINUA	0.80864985769581	-0.025	1.65	
27013600	CONTINUA	0.805246609168671	-0.025	1.625	
42829120	BAJA+1	0.799111469958292	-0.025	1.6	
70176400	CONTINUA	0.783390428979365	-0.025	1.575	
62330110	CONTINUA	0.776723580845383	-0.025	1.55	
40756110	CONTINUA	0.776020094902379	-0.025	1.525	
29291461	CONTINUA	0.773778603207946	-0.025	1.5	
63553741	BAJA+1	0.769412318263854	-0.025	1.475	
22888491	CONTINUA	0.764249828803567	-0.025	1.45	
40163421	CONTINUA	0.763775232363648	-0.025	1.425	
56349330	CONTINUA	0.758594091809105	-0.025	1.4	
53079261	CONTINUA	0.757176717604788	-0.025	1.375	
40338971	CONTINUA	0.756257654481464	-0.025	1.35	
51841491	CONTINUA	0.754124635317013	-0.025	1.325	
34960800	CONTINUA	0.753085386467208	-0.025	1.3	
49540241	BAJA+2	0.749586193742331	0.975	2.275	
31378470	BAJA+1	0.748257459059955	-0.025	2.25	
48653260	CONTINUA	0.74754085761444	-0.025	2.225	
29086750	CONTINUA	0.746824561303725	-0.025	2.2	
58710420	CONTINUA	0.740943931192436	-0.025	2.175	
15938421	CONTINUA	0.738687222771555	-0.025	2.15	
68416071	CONTINUA	0.738569208252063	-0.025	2.125	
31644681	BAJA+1	0.736569159736299	-0.025	2.1	
28619210	CONTINUA	0.732792797096024	-0.025	2.075	
12624051	CONTINUA	0.731088920412257	-0.025	2.05	
56482980	CONTINUA	0.729608823134662	-0.025	2.025	
57957830	CONTINUA	0.729424460298503	-0.025	2	
56899880	CONTINUA	0.726568482391604	-0.025	1.975	
36620921	CONTINUA	0.723996333726331	-0.025	1.95	
56716470	CONTINUA	0.7230177641872	-0.025	1.925	
29338460	CONTINUA	0.722198151314485	-0.025	1.9	
29141930	CONTINUA	0.717128632747485	-0.025	1.875	
41858531	BAJA+1	0.716755835551024	-0.025	1.85	
12862200	CONTINUA	0.7157828073029	-0.025	1.825	
44772050	CONTINUA	0.713541937469542	-0.025	1.8	
28141770	BAJA+1	0.712309867987115	-0.025	1.775	
28477160	BAJA+1	0.71185382798143	-0.025	1.75	
48260060	BAJA+1	0.711409677513317	-0.025	1.725	
42587401	CONTINUA	0.708593333731974	-0.025	1.7	
27980451	BAJA+2	0.708429171842057	0.975	2.675	
68143260	CONTINUA	0.707850540291223	-0.025	2.65	
40480351	CONTINUA	0.705871427333421	-0.025	2.625	
43213920	CONTINUA	0.704672855962554	-0.025	2.6	
54610271	CONTINUA	0.701998009022609	-0.025	2.575	
14161040	CONTINUA	0.701547095265078	-0.025	2.55	
61662470	CONTINUA	0.698202018233957	-0.025	2.525	
38470620	CONTINUA	0.696969845876798	-0.025	2.5	
38335440	CONTINUA	0.695913198832818	-0.025	2.475	
49338560	BAJA+1	0.690090430567194	-0.025	2.45	
68363630	CONTINUA	0.68896755771288	-0.025	2.425	
28208630	CONTINUA	0.685989374681709	-0.025	2.4	
29484370	CONTINUA	0.68593283211734	-0.025	2.375	
41151281	CONTINUA	0.68318121925103	-0.025	2.35	
36035221	CONTINUA	0.677713049271034	-0.025	2.325	
68531911	CONTINUA	0.676607062346752	-0.025	2.3	
28817670	BAJA+1	0.675654085475472	-0.025	2.275	
47193420	CONTINUA	0.675361735437722	-0.025	2.25	
62098590	CONTINUA	0.663045759971471	-0.025	2.225	
41865120	CONTINUA	0.662667538344589	-0.025	2.2	
28227991	BAJA+1	0.656850507061951	-0.025	2.175	
33658261	CONTINUA	0.65657240971123	-0.025	2.15	
