numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
42829120	BAJA+1	0.88485223171251	-0.025	-0.025	
56899880	CONTINUA	0.868651953125343	-0.025	-0.05	
49267841	BAJA+2	0.860674424605321	0.975	0.925	
47193420	CONTINUA	0.848078402297877	-0.025	0.9	
27013600	CONTINUA	0.841003613059113	-0.025	0.875	
34297341	CONTINUA	0.83973869292627	-0.025	0.85	
28619210	CONTINUA	0.831291317169683	-0.025	0.825	
31644681	BAJA+1	0.826640843376421	-0.025	0.8	
68143260	CONTINUA	0.820515563288835	-0.025	0.775	
40138991	BAJA+2	0.805284388604652	0.975	1.75	
63553741	BAJA+1	0.804999138584586	-0.025	1.725	
62098590	CONTINUA	0.793413458264783	-0.025	1.7	
38335440	CONTINUA	0.787133178183294	-0.025	1.675	
50527780	CONTINUA	0.780207454187557	-0.025	1.65	
61662470	CONTINUA	0.774750090902479	-0.025	1.625	
38470620	CONTINUA	0.768631694265094	-0.025	1.6	
34960800	CONTINUA	0.767469402878762	-0.025	1.575	
48743620	CONTINUA	0.764957025868038	-0.025	1.55	
29086750	CONTINUA	0.761446806297903	-0.025	1.525	
16547011	CONTINUA	0.760077891381686	-0.025	1.5	
56349330	CONTINUA	0.750266605148764	-0.025	1.475	
12624051	CONTINUA	0.749780042617661	-0.025	1.45	
45353640	CONTINUA	0.747821534229143	-0.025	1.425	
62287220	CONTINUA	0.744880645859077	-0.025	1.4	
23605590	CONTINUA	0.73605131202769	-0.025	1.375	
41865120	CONTINUA	0.73566920567547	-0.025	1.35	
29690021	CONTINUA	0.734073573596652	-0.025	1.325	
29291461	CONTINUA	0.732679314213067	-0.025	1.3	
68416071	CONTINUA	0.727811847957937	-0.025	1.275	
28477160	BAJA+1	0.727031225559297	-0.025	1.25	
71360630	CONTINUA	0.723622300247112	-0.025	1.225	
56482980	CONTINUA	0.720885362278654	-0.025	1.2	
49540241	BAJA+2	0.718749320920311	0.975	2.175	
40480351	CONTINUA	0.71616862998842	-0.025	2.15	
53079261	CONTINUA	0.715730501197963	-0.025	2.125	
54487371	CONTINUA	0.715603570063417	-0.025	2.1	
20513550	BAJA+2	0.712442052108709	0.975	3.075	
22336380	CONTINUA	0.710844543760824	-0.025	3.05	
51766690	BAJA+1	0.705419664814814	-0.025	3.025	
57244410	CONTINUA	0.701021143349106	-0.025	3	
28208630	CONTINUA	0.693432365564784	-0.025	2.975	
57957830	CONTINUA	0.677998302859571	-0.025	2.95	
29141930	CONTINUA	0.677020748702961	-0.025	2.925	
12003650	CONTINUA	0.671664230919214	-0.025	2.9	
44772050	CONTINUA	0.664666445380571	-0.025	2.875	
57148841	CONTINUA	0.662746994759097	-0.025	2.85	
43812761	CONTINUA	0.661501996796904	-0.025	2.825	
48260060	BAJA+1	0.65975432904389	-0.025	2.8	
47506271	CONTINUA	0.659276424974697	-0.025	2.775	
57835780	CONTINUA	0.65806831852054	-0.025	2.75	
52076901	CONTINUA	0.657303207259191	-0.025	2.725	
68363630	CONTINUA	0.656406162204038	-0.025	2.7	
54355610	BAJA+1	0.656138116022634	-0.025	2.675	
54610271	CONTINUA	0.656002554355674	-0.025	2.65	
44757460	CONTINUA	0.653994469950189	-0.025	2.625	
57610331	CONTINUA	0.651172104198261	-0.025	2.6	
13214710	CONTINUA	0.646998418860887	-0.025	2.575	
58644200	BAJA+1	0.645941135911697	-0.025	2.55	
16042900	CONTINUA	0.643202321719841	-0.025	2.525	
36035221	CONTINUA	0.643011990404102	-0.025	2.5	
61157010	CONTINUA	0.640160001550726	-0.025	2.475	
21893291	CONTINUA	0.636950786927866	-0.025	2.45	
68531911	CONTINUA	0.632943287963742	-0.025	2.425	
67214530	CONTINUA	0.632118745682016	-0.025	2.4	
30066770	CONTINUA	0.630324491778414	-0.025	2.375	
28817670	BAJA+1	0.627735576232033	-0.025	2.35	
36835941	CONTINUA	0.625948496537799	-0.025	2.325	
20352101	BAJA+1	0.625090197126164	-0.025	2.3	
29484370	CONTINUA	0.623987191431872	-0.025	2.275	
29079741	BAJA+2	0.617924118246428	0.975	3.25	
56418430	CONTINUA	0.612427143628295	-0.025	3.225	
43237510	BAJA+1	0.611011012084467	-0.025	3.2	
63200950	CONTINUA	0.610493582645872	-0.025	3.175	
29808320	BAJA+1	0.610334912456348	-0.025	3.15	
40338971	CONTINUA	0.604894293153049	-0.025	3.125	
31146220	CONTINUA	0.599841042601535	-0.025	3.1	
