numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.00188454741056045
11675731	CONTINUA	0.000625521781955081
11677630	CONTINUA	0.00897936848661982
11678491	CONTINUA	0.000499146356237957
11678621	CONTINUA	0.000370298282295274
11679331	CONTINUA	0.00166985642469894
11680281	CONTINUA	0.00378706412365123
11682860	CONTINUA	0.000372917473397902
11683331	CONTINUA	0.00445440593936827
11685801	CONTINUA	0.000255171009803911
11687440	CONTINUA	0.000344397702209663
11687720	CONTINUA	0.000664959255053716
11688421	CONTINUA	0.000756302884471182
11689401	CONTINUA	0.0236068807994603
11690330	CONTINUA	0.00058429571157461
11690740	CONTINUA	0.00381627228139562
11691191	CONTINUA	0.00248884128702649
11691850	CONTINUA	0.000709425695031418
11695140	CONTINUA	0.146248425650694
11695321	CONTINUA	0.000787636206562295
11697261	CONTINUA	0.000512162854635282
11697490	CONTINUA	0.00161848047274087
11698501	CONTINUA	0.000591750406251618
11698641	CONTINUA	0.00187692725329386
11700691	CONTINUA	0.000177643389200477
11700790	CONTINUA	0.00236434763382512
11701350	CONTINUA	0.00026272189505227
11701770	CONTINUA	0.00181779683591053
11702170	CONTINUA	0.000201847346338048
11702430	CONTINUA	0.000100897572840164
11702710	CONTINUA	0.00108895645111836
11703280	CONTINUA	0.000215504473089481
11704161	CONTINUA	7.69490898166736e-05
11704260	CONTINUA	0.00258673458516339
11704650	CONTINUA	0.000328230695491011
11705610	CONTINUA	0.00854217871436322
11708130	CONTINUA	0.000140675674357713
11709131	CONTINUA	0.000196469208261581
11713251	CONTINUA	0.000186239777111737
11716360	CONTINUA	0.00158565947600518
11717880	CONTINUA	4.89684256395187e-05
11720520	CONTINUA	0.00411585443973765
11723611	CONTINUA	0.00044291419728929
11724141	CONTINUA	0.000437518099683821
11724520	CONTINUA	0.001299750932142
11725200	CONTINUA	0.120366436256255
11725651	CONTINUA	0.00097445110138997
11729620	CONTINUA	0.00567173119979937
11731950	CONTINUA	0.000504159025983563
11732421	CONTINUA	0.00040551425180855
