numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
49267841	BAJA+2	0.937753937880155	0.975	0.975	
13214710	CONTINUA	0.888506921827336	-0.025	0.95	
57957830	CONTINUA	0.886005312624394	-0.025	0.925	
42829120	BAJA+1	0.872033899254306	-0.025	0.9	
50527780	CONTINUA	0.869852514551405	-0.025	0.875	
34297341	CONTINUA	0.857246943507251	-0.025	0.85	
56716470	CONTINUA	0.837856259742416	-0.025	0.825	
16547011	CONTINUA	0.830309227878517	-0.025	0.8	
20352101	BAJA+1	0.828541047410542	-0.025	0.775	
40138991	BAJA+2	0.815781576903201	0.975	1.75	
29484370	CONTINUA	0.81407081089392	-0.025	1.725	
40756110	CONTINUA	0.808770239695717	-0.025	1.7	
53830190	CONTINUA	0.805000858902386	-0.025	1.675	
30501220	CONTINUA	0.802140506536713	-0.025	1.65	
48743620	CONTINUA	0.796546794625021	-0.025	1.625	
12624051	CONTINUA	0.791524853711185	-0.025	1.6	
52076901	CONTINUA	0.782815005702612	-0.025	1.575	
43812761	CONTINUA	0.779046501408348	-0.025	1.55	
28619210	CONTINUA	0.77829663738006	-0.025	1.525	
54668140	CONTINUA	0.775847433553891	-0.025	1.5	
28227991	BAJA+1	0.774334185182739	-0.025	1.475	
29338460	CONTINUA	0.7699153220199	-0.025	1.45	
54487371	CONTINUA	0.767012149008333	-0.025	1.425	
49338560	BAJA+1	0.763510477681916	-0.025	1.4	
38470620	CONTINUA	0.761932036133418	-0.025	1.375	
51766690	BAJA+1	0.760058065230038	-0.025	1.35	
27013600	CONTINUA	0.757303566409848	-0.025	1.325	
58498201	CONTINUA	0.756613208993639	-0.025	1.3	
29086750	CONTINUA	0.755954476219343	-0.025	1.275	
30066770	CONTINUA	0.75511806356661	-0.025	1.25	
56349330	CONTINUA	0.755060215376335	-0.025	1.225	
56482980	CONTINUA	0.751696939721505	-0.025	1.2	
58719141	CONTINUA	0.743239750576308	-0.025	1.175	
48653260	CONTINUA	0.742455292711258	-0.025	1.15	
23605590	CONTINUA	0.736746041790315	-0.025	1.125	
36835941	CONTINUA	0.735752817303968	-0.025	1.1	
44772050	CONTINUA	0.734758950810226	-0.025	1.075	
62330110	CONTINUA	0.732053088832673	-0.025	1.05	
53079261	CONTINUA	0.728120492749456	-0.025	1.025	
32164071	CONTINUA	0.726728013294568	-0.025	1	
29141930	CONTINUA	0.725354294653886	-0.025	0.975	
15938421	CONTINUA	0.725285051244556	-0.025	0.95	
40163421	CONTINUA	0.723873812508496	-0.025	0.925	
21893291	CONTINUA	0.720003128536513	-0.025	0.9	
28141770	BAJA+1	0.719673030429614	-0.025	0.875	
34960800	CONTINUA	0.718671303481405	-0.025	0.85	
22888491	CONTINUA	0.716806372727021	-0.025	0.825	
62336770	BAJA+1	0.716038760220182	-0.025	0.8	
49540241	BAJA+2	0.713637222841803	0.975	1.775	
22336380	CONTINUA	0.712996965929368	-0.025	1.75	
56899880	CONTINUA	0.71271827168126	-0.025	1.725	
68416071	CONTINUA	0.712448420783201	-0.025	1.7	
12862200	CONTINUA	0.712394954400893	-0.025	1.675	
57244410	CONTINUA	0.710037454358757	-0.025	1.65	
68363630	CONTINUA	0.709124778215247	-0.025	1.625	
48260060	BAJA+1	0.707371257136892	-0.025	1.6	
54610271	CONTINUA	0.705877783322085	-0.025	1.575	
36035221	CONTINUA	0.705757188170792	-0.025	1.55	
51841491	CONTINUA	0.700864825412469	-0.025	1.525	
58189161	BAJA+2	0.700548278005736	0.975	2.5	
33035260	CONTINUA	0.700125072163707	-0.025	2.475	
57492001	CONTINUA	0.699937958291824	-0.025	2.45	
54355610	BAJA+1	0.695627411784379	-0.025	2.425	
41858531	BAJA+1	0.692528352861346	-0.025	2.4	
16042900	CONTINUA	0.691531881348596	-0.025	2.375	
44757460	CONTINUA	0.691495513415414	-0.025	2.35	
13425160	BAJA+2	0.687862632858011	0.975	3.325	
29808320	BAJA+1	0.678776188877431	-0.025	3.3	
38335440	CONTINUA	0.674678232476103	-0.025	3.275	
12306841	CONTINUA	0.670045546404708	-0.025	3.25	
62098590	CONTINUA	0.66762317676446	-0.025	3.225	
31146220	CONTINUA	0.665732278844197	-0.025	3.2	
52860750	BAJA+2	0.663837220940241	0.975	4.175	
43972990	CONTINUA	0.660599336933138	-0.025	4.15	
37037171	CONTINUA	0.654409053111682	-0.025	4.125	
47193420	CONTINUA	0.652827732935163	-0.025	4.1	
68157911	CONTINUA	0.650084957523638	-0.025	4.075	
24234961	CONTINUA	0.648854084367965	-0.025	4.05	
40480351	CONTINUA	0.643777280240484	-0.025	4.025	
25640240	BAJA+1	0.641900151136383	-0.025	4	
61192251	CONTINUA	0.637141990260484	-0.025	3.975	
58710420	CONTINUA	0.636161854377976	-0.025	3.95	
36829120	CONTINUA	0.634180894557756	-0.025	3.925	
45500820	CONTINUA	0.632962983751128	-0.025	3.9	
31644681	BAJA+1	0.632694922573858	-0.025	3.875	
58753190	CONTINUA	0.631047417409044	-0.025	3.85	
13011400	CONTINUA	0.627058308373179	-0.025	3.825	
28818240	CONTINUA	0.626884933457285	-0.025	3.8	
61662470	CONTINUA	0.626706360420389	-0.025	3.775	
42587401	CONTINUA	0.623770279561194	-0.025	3.75	
58247450	CONTINUA	0.623163585519208	-0.025	3.725	
31081940	BAJA+1	0.618506128311578	-0.025	3.7	
70176400	CONTINUA	0.617238241222523	-0.025	3.675	
28817670	BAJA+1	0.615302714753305	-0.025	3.65	
