numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
27013600	CONTINUA	0.914331205446719	-0.025	-0.025	
54610271	CONTINUA	0.911170090894309	-0.025	-0.05	
42829120	BAJA+1	0.887293965521903	-0.025	-0.075	
22888491	CONTINUA	0.882760432235901	-0.025	-0.1	
34297341	CONTINUA	0.87963076098098	-0.025	-0.125	
56899880	CONTINUA	0.875888162468857	-0.025	-0.15	
48743620	CONTINUA	0.874806185030076	-0.025	-0.175	
34960800	CONTINUA	0.869973275507097	-0.025	-0.2	
22442891	CONTINUA	0.865197710878806	-0.025	-0.225	
47193420	CONTINUA	0.864217171530905	-0.025	-0.25	
30501220	CONTINUA	0.853512892244973	-0.025	-0.275	
23617931	CONTINUA	0.850464931749123	-0.025	-0.3	
39946840	CONTINUA	0.843827251970674	-0.025	-0.325	
49267841	BAJA+2	0.843769947940288	0.975	0.65	
21893291	CONTINUA	0.828037327461052	-0.025	0.625	
28818240	CONTINUA	0.822742614340995	-0.025	0.6	
57835780	CONTINUA	0.822030540930994	-0.025	0.575	
50527780	CONTINUA	0.820805567961738	-0.025	0.55	
68402571	BAJA+1	0.819671399418148	-0.025	0.525	
42587401	CONTINUA	0.815924181667966	-0.025	0.5	
52076901	CONTINUA	0.812802467115414	-0.025	0.475	
56482980	CONTINUA	0.809835886501153	-0.025	0.45	
43237510	BAJA+1	0.808701565261733	-0.025	0.425	
40580420	BAJA+2	0.80793864704326	0.975	1.4	
68143260	CONTINUA	0.806378134700244	-0.025	1.375	
47265030	BAJA+1	0.805262347788489	-0.025	1.35	
41151281	CONTINUA	0.804041381456004	-0.025	1.325	
57559780	BAJA+1	0.803975765166457	-0.025	1.3	
69628331	BAJA+1	0.803619495350169	-0.025	1.275	
40138991	BAJA+2	0.803272891942228	0.975	2.25	
45168300	BAJA+2	0.800663260341196	0.975	3.225	
20340630	BAJA+2	0.799572822550961	0.975	4.2	
28068530	CONTINUA	0.798330150546302	-0.025	4.175	
33285881	CONTINUA	0.795177984957727	-0.025	4.15	
56349330	CONTINUA	0.795010552235979	-0.025	4.125	
44772050	CONTINUA	0.794283063431199	-0.025	4.1	
53079261	CONTINUA	0.793338566904266	-0.025	4.075	
27680450	BAJA+2	0.791532746960923	0.975	5.05	
29086750	CONTINUA	0.791457834792619	-0.025	5.025	
12624051	CONTINUA	0.789447683840459	-0.025	5	
30066770	CONTINUA	0.789386995831155	-0.025	4.975	
