numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.00238500098384345
11675731	CONTINUA	0.000999296994568924
11677630	CONTINUA	0.00755410260144162
11678491	CONTINUA	0.000626552619843059
11678621	CONTINUA	0.000571493176089351
11679331	CONTINUA	0.00162617755559786
11680281	CONTINUA	0.00381338761538252
11682860	CONTINUA	0.000444005017801151
11683331	CONTINUA	0.00484417397887872
11685801	CONTINUA	0.00040197545732386
11687440	CONTINUA	0.000591233926630493
11687720	CONTINUA	0.000532103089746001
11688421	CONTINUA	0.00137220232829819
11689401	CONTINUA	0.0248471884609875
11690330	CONTINUA	0.000911358313125764
11690740	CONTINUA	0.00432572674145512
11691191	CONTINUA	0.00248942472502441
11691850	CONTINUA	0.000759191050893697
11695140	CONTINUA	0.0944339964695781
11695321	CONTINUA	0.00116921666620397
11697261	CONTINUA	0.000883951629188613
11697490	CONTINUA	0.00281962047271167
11698501	CONTINUA	0.000559451087408056
11698641	CONTINUA	0.00516291785177181
11700691	CONTINUA	0.000223354442565002
11700790	CONTINUA	0.00283159534534974
11701350	CONTINUA	0.000302022197562555
11701770	CONTINUA	0.00147290528194749
11702170	CONTINUA	0.000246163797460562
11702430	CONTINUA	0.000325295662067823
11702710	CONTINUA	0.00155507822424962
11703280	CONTINUA	0.000397407833994451
11704161	CONTINUA	0.00015307100770395
11704260	CONTINUA	0.00299562510404999
11704650	CONTINUA	0.000618921476728263
11705610	CONTINUA	0.00407432007556422
11708130	CONTINUA	0.000277144925039763
11709131	CONTINUA	0.000640423679077946
11713251	CONTINUA	0.0006018389468116
11716360	CONTINUA	0.00276380335713163
11717880	CONTINUA	0.000159347616861436
11720520	CONTINUA	0.00381180727703482
11723611	CONTINUA	0.000563962600146453
11724141	CONTINUA	0.000349513910593553
11724520	CONTINUA	0.00598164675552635
11725200	CONTINUA	0.0916318570444895
11725651	CONTINUA	0.00195806966715244
11729620	CONTINUA	0.00820975754445169
11731950	CONTINUA	0.000373546044189024
11732421	CONTINUA	0.000554836616733309
11734201	CONTINUA	0.00162783230102274
11738921	CONTINUA	0.000239008060508575
11739140	CONTINUA	0.000241818852684801
11740680	CONTINUA	0.000453199224731595
11742460	CONTINUA	0.00120204560079698
11744100	CONTINUA	0.000308739782031638
11745200	CONTINUA	0.00226738274771238
11746710	CONTINUA	0.00141887596153617
11746730	CONTINUA	0.00249205352363188
11747710	CONTINUA	0.000521779807109715
11748120	CONTINUA	0.00212376145693314
11748810	CONTINUA	0.000681348391057251
11749090	CONTINUA	0.00178707766981251
11750710	CONTINUA	0.00167735976305505
11753050	CONTINUA	0.00316967179254692
11753261	CONTINUA	0.0118514795887107
