numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
34297341	CONTINUA	0.894874646506752	-0.025	-0.025	
40338971	CONTINUA	0.889764251513382	-0.025	-0.05	
42829120	BAJA+1	0.882087832635089	-0.025	-0.075	
49267841	BAJA+2	0.864486240629495	0.975	0.9	
47193420	CONTINUA	0.855267726701898	-0.025	0.875	
49540241	BAJA+2	0.844860898309378	0.975	1.85	
47506271	CONTINUA	0.840912010233466	-0.025	1.825	
30501220	CONTINUA	0.840309585933431	-0.025	1.8	
68143260	CONTINUA	0.837686954883823	-0.025	1.775	
41865120	CONTINUA	0.837372853338252	-0.025	1.75	
38470620	CONTINUA	0.828304356386436	-0.025	1.725	
20513550	BAJA+2	0.827173377256988	0.975	2.7	
12862200	CONTINUA	0.818604001613279	-0.025	2.675	
44772050	CONTINUA	0.817843019384987	-0.025	2.65	
43685460	BAJA+1	0.815577954263903	-0.025	2.625	
61662470	CONTINUA	0.815209610011213	-0.025	2.6	
30066770	CONTINUA	0.814053815357115	-0.025	2.575	
22991101	CONTINUA	0.813092425631964	-0.025	2.55	
28208630	CONTINUA	0.812001429753809	-0.025	2.525	
21893291	CONTINUA	0.809868014894296	-0.025	2.5	
12624051	CONTINUA	0.807794843953163	-0.025	2.475	
50527780	CONTINUA	0.807619960201681	-0.025	2.45	
57559780	BAJA+1	0.807023287832579	-0.025	2.425	
57244410	CONTINUA	0.805206906498353	-0.025	2.4	
58498201	CONTINUA	0.803436218649245	-0.025	2.375	
54610271	CONTINUA	0.801231056287323	-0.025	2.35	
40138991	BAJA+2	0.800179087470183	0.975	3.325	
33285881	CONTINUA	0.800052113642969	-0.025	3.3	
48743620	CONTINUA	0.797687621320353	-0.025	3.275	
62098590	CONTINUA	0.79726560413862	-0.025	3.25	
70176400	CONTINUA	0.796107112201861	-0.025	3.225	
68531911	CONTINUA	0.795853737161734	-0.025	3.2	
48653260	CONTINUA	0.794359059424638	-0.025	3.175	
29690021	CONTINUA	0.794103937269055	-0.025	3.15	
52076901	CONTINUA	0.794078603652803	-0.025	3.125	
56418430	CONTINUA	0.793582181885231	-0.025	3.1	
27795351	CONTINUA	0.789427236445184	-0.025	3.075	
56482980	CONTINUA	0.78881482625867	-0.025	3.05	
50832990	BAJA+2	0.786781788936372	0.975	4.025	
62330110	CONTINUA	0.786376061063748	-0.025	4	
29086750	CONTINUA	0.784177571265036	-0.025	3.975	
56349330	CONTINUA	0.782541041308587	-0.025	3.95	
45500820	CONTINUA	0.781382788769572	-0.025	3.925	
16069851	BAJA+2	0.780731563189485	0.975	4.9	
26293171	CONTINUA	0.778416411406548	-0.025	4.875	
54487371	CONTINUA	0.775224403963927	-0.025	4.85	
20340630	BAJA+2	0.772113677569835	0.975	5.825	
23605590	CONTINUA	0.769156135873385	-0.025	5.8	
13214710	CONTINUA	0.767095713197214	-0.025	5.775	
51841491	CONTINUA	0.766740570845879	-0.025	5.75	
29893020	CONTINUA	0.766213117528255	-0.025	5.725	
21357771	CONTINUA	0.764434137916508	-0.025	5.7	
33624741	CONTINUA	0.764277147547697	-0.025	5.675	
33658261	CONTINUA	0.763908591394751	-0.025	5.65	
62532491	CONTINUA	0.763702468653002	-0.025	5.625	
42832420	CONTINUA	0.762487678265422	-0.025	5.6	
