numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.00124752843610317
11675731	CONTINUA	0.00061529202672284
11677630	CONTINUA	0.00726626806113785
11678491	CONTINUA	0.000498899479606401
11678621	CONTINUA	0.000388289631914544
11679331	CONTINUA	0.00369288755210824
11680281	CONTINUA	0.00597059826048517
11682860	CONTINUA	0.000337596602973272
11683331	CONTINUA	0.00335153432808245
11685801	CONTINUA	0.000494762349277383
11687440	CONTINUA	0.000728315914830497
11687720	CONTINUA	0.00058568707495282
11688421	CONTINUA	0.00168019502816798
11689401	CONTINUA	0.0272722392691771
11690330	CONTINUA	0.000796116769455857
11690740	CONTINUA	0.0044377237738373
11691191	CONTINUA	0.00311724470501731
11691850	CONTINUA	0.000804859635814937
11695140	CONTINUA	0.119842092683851
11695321	CONTINUA	0.00122449401718668
11697261	CONTINUA	0.00074401673028738
11697490	CONTINUA	0.00236169101628885
11698501	CONTINUA	0.000545524353728002
11698641	CONTINUA	0.00266443467260088
11700691	CONTINUA	0.000167100782575197
11700790	CONTINUA	0.00195746870434528
11701350	CONTINUA	0.000342424140131996
11701770	CONTINUA	0.00176139967378
11702170	CONTINUA	0.000169881558715711
11702430	CONTINUA	0.000184412867851398
11702710	CONTINUA	0.00105149659497938
11703280	CONTINUA	0.000391335357717264
11704161	CONTINUA	0.000110025756203167
11704260	CONTINUA	0.00331651307436061
11704650	CONTINUA	0.000715356968375207
11705610	CONTINUA	0.00667818239086358
11708130	CONTINUA	0.000152108640445586
11709131	CONTINUA	0.00039750735489092
11713251	CONTINUA	0.000198556987327653
11716360	CONTINUA	0.0012073009982701
11717880	CONTINUA	0.000116215032308192
11720520	CONTINUA	0.00390951656045149
11723611	CONTINUA	0.00040477398910582
11724141	CONTINUA	0.00046850600156128
11724520	CONTINUA	0.00354013423710349
11725200	CONTINUA	0.0916214791633615
11725651	CONTINUA	0.00222221989257007
11729620	CONTINUA	0.00893407229914795
11731950	CONTINUA	0.000378821932393148
11732421	CONTINUA	0.00087085291807596
11734201	CONTINUA	0.00118096367140595
11738921	CONTINUA	0.0001318766360554
11739140	CONTINUA	0.000158323505069443
11740680	CONTINUA	0.000416828640899007
11742460	CONTINUA	0.000940560075031329
11744100	CONTINUA	0.000271342658440127
11745200	CONTINUA	0.00191348876816865
11746710	CONTINUA	0.00232692238269602
11746730	CONTINUA	0.0017893130924726
11747710	CONTINUA	0.00038086645171965
11748120	CONTINUA	0.00152917599348925
11748810	CONTINUA	0.000749445368932386
11749090	CONTINUA	0.00150870671021085
11750710	CONTINUA	0.0019515928952682
11753050	CONTINUA	0.00300994865060432
11753261	CONTINUA	0.00840158486139682
11753910	CONTINUA	0.000335332369946928
11758720	CONTINUA	0.000864739830985623
11759960	CONTINUA	0.0015674860176132
11760001	CONTINUA	0.000429888595374219
11760370	CONTINUA	0.0211862400996754
11760780	CONTINUA	0.00147111731433444
11763160	CONTINUA	0.00085655327828147
11763191	CONTINUA	0.000200770241929127
11763301	CONTINUA	0.000821336405580277
11763540	CONTINUA	0.00491659719110452
11764540	CONTINUA	0.000932999112409743
11764971	CONTINUA	0.00096627928490709
11765330	CONTINUA	0.000644732081027694
11765340	CONTINUA	0.00111375161026905
11766751	CONTINUA	0.00294213212622359
11770150	CONTINUA	0.00156510615807253
11772500	CONTINUA	0.000788016654471185
11774481	CONTINUA	0.0579374754525581
11776961	CONTINUA	0.000226494422960895
11777661	CONTINUA	0.000528872824313621
11777951	CONTINUA	0.000668311596427031
11778631	CONTINUA	0.000828508997548054
11778761	CONTINUA	0.00192390612054989
11779270	CONTINUA	0.000570959997066319
11779810	CONTINUA	0.00033038374313838
11779820	CONTINUA	0.00231020194110567
11781360	CONTINUA	0.00189795307020443
11783010	CONTINUA	0.00180858637068033
11783150	CONTINUA	0.0014921122096663
11783410	CONTINUA	0.000181355265850995
11784561	CONTINUA	0.00107337156885719
11786491	CONTINUA	0.000329811115593075
11787140	CONTINUA	0.00243133165651831
11791581	CONTINUA	0.00371504674712611
11791601	CONTINUA	0.000414412987515632
11792120	CONTINUA	0.00104941551332662
11796240	CONTINUA	0.00546147641937134
11796660	CONTINUA	0.00076944096965633
11796800	CONTINUA	0.00112943174464181
11797200	CONTINUA	0.00117085632034702
11797600	CONTINUA	0.000411472079465611
11798331	CONTINUA	0.00235109724348445
11799690	CONTINUA	0.0134056539994837
11799940	CONTINUA	0.0168397072870234
11800250	CONTINUA	0.00282104191286369
11803021	CONTINUA	0.00564852241144196
11803461	CONTINUA	0.0795096758932409
11804131	CONTINUA	6.75033594432468e-05
11806990	CONTINUA	0.000393982187324495
11807871	CONTINUA	0.000118347129086206
11808110	CONTINUA	0.0107085104791014
11808561	CONTINUA	0.00711186307010041
11809921	CONTINUA	0.00738830295936733
11810460	CONTINUA	0.000793653572504486
11810471	CONTINUA	0.000495822725285792
11812131	CONTINUA	0.0489863869616167
11813501	CONTINUA	0.00250528780714935
11813740	CONTINUA	0.000558122637930106
11814221	CONTINUA	0.00205609841956522
11814850	CONTINUA	0.000215059518826563
11815150	CONTINUA	0.0023999567145799
11817641	CONTINUA	0.000331042119864975
11817661	CONTINUA	0.00035686760461515
11818221	CONTINUA	0.00141843299457136
11818280	CONTINUA	0.0084488598276853
11819171	CONTINUA	0.0228960178589672
11819851	CONTINUA	0.000441729377305419
11823130	CONTINUA	0.00182045389210869
11823820	CONTINUA	0.00826912804231484
11825210	CONTINUA	0.000104862302716475
11825791	CONTINUA	0.000175811882094029
11827140	CONTINUA	0.0517712682902451
11829801	CONTINUA	0.0025798343659828
11830211	CONTINUA	0.000794364160761256
11831940	CONTINUA	0.00106059168352409
11832070	CONTINUA	0.00057495970348664
11836770	CONTINUA	0.00024638535000251
11837590	CONTINUA	0.00180993019253906
11839680	CONTINUA	0.000119641542970116
11840920	CONTINUA	0.00026308992336786
11840961	CONTINUA	0.00304065141157777
11843021	CONTINUA	0.00215079908320737
11843700	CONTINUA	0.000202726386639724
11846280	CONTINUA	0.000675563166913641
11847140	CONTINUA	0.00459180564378985
11847950	CONTINUA	0.00371407991464576
11847991	CONTINUA	0.000250285138586127
11849630	CONTINUA	0.00317444691408983
11849921	CONTINUA	0.000342061346362515
11850850	CONTINUA	0.0194991509476533
11851110	CONTINUA	0.00154603222369
11851550	CONTINUA	0.00167606917212552
11854590	CONTINUA	0.00404244168415403
