numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
27013600	CONTINUA	0.880922700633778	-0.025	-0.025	
51766690	BAJA+1	0.866483288166256	-0.025	-0.05	
34297341	CONTINUA	0.852405200743134	-0.025	-0.075	
49267841	BAJA+2	0.851058406792799	0.975	0.9	
22991101	CONTINUA	0.841971128531316	-0.025	0.875	
42829120	BAJA+1	0.840919328571299	-0.025	0.85	
40138991	BAJA+2	0.836188758708112	0.975	1.825	
28477160	BAJA+1	0.825250156276537	-0.025	1.8	
47193420	CONTINUA	0.824589628032303	-0.025	1.775	
42587401	CONTINUA	0.822161508643467	-0.025	1.75	
56899880	CONTINUA	0.817967332366101	-0.025	1.725	
38470620	CONTINUA	0.812382986074859	-0.025	1.7	
45353640	CONTINUA	0.811175788097543	-0.025	1.675	
68143260	CONTINUA	0.810659958700727	-0.025	1.65	
50527780	CONTINUA	0.809907415179744	-0.025	1.625	
56418430	CONTINUA	0.809134159408982	-0.025	1.6	
54487371	CONTINUA	0.807377353473284	-0.025	1.575	
56349330	CONTINUA	0.806973634728948	-0.025	1.55	
12624051	CONTINUA	0.805824264931703	-0.025	1.525	
23605590	CONTINUA	0.804117876947699	-0.025	1.5	
29690021	CONTINUA	0.803290530426135	-0.025	1.475	
70176400	CONTINUA	0.800059526017276	-0.025	1.45	
48743620	CONTINUA	0.795351697211351	-0.025	1.425	
49540241	BAJA+2	0.794014293089363	0.975	2.4	
20513550	BAJA+2	0.793994755063624	0.975	3.375	
61662470	CONTINUA	0.792518307485241	-0.025	3.35	
50832990	BAJA+2	0.79134596741973	0.975	4.325	
38335440	CONTINUA	0.788898450199247	-0.025	4.3	
29086750	CONTINUA	0.788150328923233	-0.025	4.275	
47506271	CONTINUA	0.788027056709046	-0.025	4.25	
34960800	CONTINUA	0.787640995595824	-0.025	4.225	
40338971	CONTINUA	0.786795720358195	-0.025	4.2	
53079261	CONTINUA	0.783393915926995	-0.025	4.175	
41865120	CONTINUA	0.77883332428961	-0.025	4.15	
71360630	CONTINUA	0.778407266738138	-0.025	4.125	
68416071	CONTINUA	0.777430565572596	-0.025	4.1	
16547011	CONTINUA	0.771649318872045	-0.025	4.075	
56758691	CONTINUA	0.771408170741947	-0.025	4.05	
24732370	CONTINUA	0.768261844150058	-0.025	4.025	
57244410	CONTINUA	0.766197046028677	-0.025	4	
57610331	CONTINUA	0.760947032826443	-0.025	3.975	
43812761	CONTINUA	0.759368907867677	-0.025	3.95	
28208630	CONTINUA	0.758529801131302	-0.025	3.925	
45110500	CONTINUA	0.758143052680689	-0.025	3.9	
56482980	CONTINUA	0.756354037596048	-0.025	3.875	
13214710	CONTINUA	0.751680949991057	-0.025	3.85	
14161040	CONTINUA	0.747099851258352	-0.025	3.825	
54610271	CONTINUA	0.741747988337296	-0.025	3.8	
40412061	CONTINUA	0.741610008940472	-0.025	3.775	
62098590	CONTINUA	0.740316064834999	-0.025	3.75	
12003650	CONTINUA	0.730593487437375	-0.025	3.725	
48260060	BAJA+1	0.730247058669959	-0.025	3.7	
16042900	CONTINUA	0.727779319140643	-0.025	3.675	
20416241	BAJA+2	0.727176685108749	0.975	4.65	
29141930	CONTINUA	0.724500721362126	-0.025	4.625	
52076901	CONTINUA	0.718055421571501	-0.025	4.6	
54367490	BAJA+2	0.712981055773647	0.975	5.575	
54355610	BAJA+1	0.703213920342485	-0.025	5.55	
53992370	BAJA+2	0.699322503130936	0.975	6.525	
62330110	CONTINUA	0.698604840958389	-0.025	6.5	
30501220	CONTINUA	0.693245243763429	-0.025	6.475	
56716470	CONTINUA	0.692613326544895	-0.025	6.45	
36035221	CONTINUA	0.692448059402339	-0.025	6.425	
68363630	CONTINUA	0.691135853754043	-0.025	6.4	
28817670	BAJA+1	0.687212024964278	-0.025	6.375	
57835780	CONTINUA	0.685144632592095	-0.025	6.35	
44772050	CONTINUA	0.681237615520742	-0.025	6.325	
33035260	CONTINUA	0.678133641616677	-0.025	6.3	
33658261	CONTINUA	0.674584639130758	-0.025	6.275	
53830190	CONTINUA	0.674020247749948	-0.025	6.25	
