numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.0011428709044135
11675731	CONTINUA	0.000634342078260466
11677630	CONTINUA	0.00649780407789422
11678491	CONTINUA	0.000593941225172594
11678621	CONTINUA	0.000611182055501634
11679331	CONTINUA	0.00140151765994872
11680281	CONTINUA	0.00448524088454786
11682860	CONTINUA	0.00040760545282749
11683331	CONTINUA	0.00614364345615981
11685801	CONTINUA	0.000405759730947788
11687440	CONTINUA	0.000462287458863415
11687720	CONTINUA	0.000542942072246606
11688421	CONTINUA	0.00128475642965051
11689401	CONTINUA	0.0166411120650409
11690330	CONTINUA	0.000902471736685544
11690740	CONTINUA	0.00355021924768832
11691191	CONTINUA	0.002617089995659
11691850	CONTINUA	0.000638383227108264
11695140	CONTINUA	0.0860970560382363
11695321	CONTINUA	0.000911906784269429
11697261	CONTINUA	0.000498666445400497
11697490	CONTINUA	0.00206287033901983
11698501	CONTINUA	0.000609568682835604
11698641	CONTINUA	0.00243386209594607
11700691	CONTINUA	0.000235518516427248
11700790	CONTINUA	0.00246013906930513
11701350	CONTINUA	0.000328505137602551
11701770	CONTINUA	0.0010752489113828
11702170	CONTINUA	0.000277317009531417
11702430	CONTINUA	0.000209061810512444
11702710	CONTINUA	0.000922137975911545
11703280	CONTINUA	0.000341068874809404
11704161	CONTINUA	0.000143213331829453
11704260	CONTINUA	0.00487705498399952
11704650	CONTINUA	0.000727836032371137
11705610	CONTINUA	0.00649933434792194
11708130	CONTINUA	0.000422408794675998
11709131	CONTINUA	0.000336870657132989
11713251	CONTINUA	0.000316473927025216
11716360	CONTINUA	0.00179011630991464
11717880	CONTINUA	0.000143224062686672
11720520	CONTINUA	0.00369818867306082
11723611	CONTINUA	0.000511225942286682
11724141	CONTINUA	0.000390880566849635
11724520	CONTINUA	0.0017072012609295
11725200	CONTINUA	0.0844422991535265
11725651	CONTINUA	0.00155379089138844
11729620	CONTINUA	0.00359914366938982
11731950	CONTINUA	0.000278358443690465
11732421	CONTINUA	0.000553557400615209
11734201	CONTINUA	0.00204684068431176
11738921	CONTINUA	0.000249965504465851
11739140	CONTINUA	0.000363090976598571
11740680	CONTINUA	0.00052262250784328
11742460	CONTINUA	0.00117402016008012
11744100	CONTINUA	0.000466121760777157
11745200	CONTINUA	0.000734929046032552
11746710	CONTINUA	0.00120931442125751
11746730	CONTINUA	0.00446350536079115
11747710	CONTINUA	0.000333413297902297
11748120	CONTINUA	0.00168632138264693
11748810	CONTINUA	0.000536484906263722
11749090	CONTINUA	0.00240877446385001
11750710	CONTINUA	0.00213347674643333
11753050	CONTINUA	0.00397626907121794
11753261	CONTINUA	0.00789891714626394
11753910	CONTINUA	0.000373887441914389
11758720	CONTINUA	0.00110554377509006
11759960	CONTINUA	0.00173454201175008
11760001	CONTINUA	0.000459478157271086
11760370	CONTINUA	0.016401023773162
11760780	CONTINUA	0.0014680248602312
11763160	CONTINUA	0.000657856530035817
11763191	CONTINUA	0.000291501726375692
11763301	CONTINUA	0.00109741376410992
11763540	CONTINUA	0.00358156639571407
11764540	CONTINUA	0.00135719804843916
11764971	CONTINUA	0.00151425285493748
11765330	CONTINUA	0.000651302214668793
11765340	CONTINUA	0.000672359656653647
11766751	CONTINUA	0.00197329864798254
11770150	CONTINUA	0.00115522980407721
11772500	CONTINUA	0.000877430655215035
11774481	CONTINUA	0.0318425482081777
11776961	CONTINUA	0.000392848576426943
11777661	CONTINUA	0.000485925612341409
11777951	CONTINUA	0.000893227661139711
11778631	CONTINUA	0.0010198919597877
11778761	CONTINUA	0.00147684173303182
11779270	CONTINUA	0.000512769362928806
11779810	CONTINUA	0.000472243251531482
11779820	CONTINUA	0.00219042805065048
11781360	CONTINUA	0.00139929482260476
11783010	CONTINUA	0.00183947571725973
11783150	CONTINUA	0.000768585024173835
11783410	CONTINUA	0.000241562932439616
11784561	CONTINUA	0.000897141540505619
11786491	CONTINUA	0.000360710306991453
11787140	CONTINUA	0.00237285385690593
11791581	CONTINUA	0.00321700702804942
11791601	CONTINUA	0.000526294448999779
11792120	CONTINUA	0.00146187673067202
11796240	CONTINUA	0.0069977706011014
11796660	CONTINUA	0.00110888256562366
11796800	CONTINUA	0.000568311038976585
11797200	CONTINUA	0.00175442303052987
11797600	CONTINUA	0.000410203474188706
11798331	CONTINUA	0.00185356956143957
11799690	CONTINUA	0.0186517284826449
11799940	CONTINUA	0.0175382501504982
11800250	CONTINUA	0.00226244885897129
11803021	CONTINUA	0.00480267194453305
11803461	CONTINUA	0.0891772245321359
11804131	CONTINUA	0.000115991024132825
11806990	CONTINUA	0.000444744180725326
11807871	CONTINUA	0.000144214081934684
11808110	CONTINUA	0.011774369975631
11808561	CONTINUA	0.010141833195951
11809921	CONTINUA	0.010160697210057
11810460	CONTINUA	0.00105396233442528
11810471	CONTINUA	0.000565571998667816
11812131	CONTINUA	0.0538389621056009
11813501	CONTINUA	0.00143660931196012
11813740	CONTINUA	0.000625899224084145
11814221	CONTINUA	0.00204252362964308
11814850	CONTINUA	0.000289057571465045
11815150	CONTINUA	0.001559584249614
11817641	CONTINUA	0.000301160645273851
11817661	CONTINUA	0.000735379091247218
11818221	CONTINUA	0.00242675708908092
11818280	CONTINUA	0.00888744634271552
11819171	CONTINUA	0.0172929540146502
11819851	CONTINUA	0.000430943521178149
11823130	CONTINUA	0.00273676348053673
11823820	CONTINUA	0.00689303070597017
11825210	CONTINUA	0.000163474812900325
11825791	CONTINUA	0.00056321064965587
11827140	CONTINUA	0.0441762024441528
11829801	CONTINUA	0.00268382888327275
11830211	CONTINUA	0.000807049199982074
11831940	CONTINUA	0.000956977132244406
11832070	CONTINUA	0.000678471279167454
11836770	CONTINUA	0.000302865188353466
11837590	CONTINUA	0.00259340818598051
11839680	CONTINUA	0.000279237353259784
11840920	CONTINUA	0.000321035802077263
11840961	CONTINUA	0.00280182749272614
11843021	CONTINUA	0.00200358495828788
11843700	CONTINUA	0.000325455466864895
11846280	CONTINUA	0.00098989489107538
11847140	CONTINUA	0.00414666091271075
11847950	CONTINUA	0.00321185957075338
11847991	CONTINUA	0.000536262375471269
11849630	CONTINUA	0.00268894471978601
11849921	CONTINUA	0.000365443506775796
11850850	CONTINUA	0.012779434427106
11851110	CONTINUA	0.00216909047260414
11851550	CONTINUA	0.00171855625055512
11854590	CONTINUA	0.00292764713326931
11856821	CONTINUA	0.013871793506648
11856971	CONTINUA	0.00200000225060008
11858970	CONTINUA	0.000304897832371691
11859000	CONTINUA	0.000537562646405682
11859041	CONTINUA	0.00932866713775392
11859380	CONTINUA	0.00966459377326334
11860070	CONTINUA	0.00699477783774839
11860421	CONTINUA	0.000541076528168778
11862570	CONTINUA	0.0015913213399943
11863861	CONTINUA	0.0257919713663966
11865070	CONTINUA	0.00165392002172306
11867800	CONTINUA	0.000873213238062418
11867991	CONTINUA	0.00596583272565148
11868131	CONTINUA	0.000861864803849533
11868360	CONTINUA	0.000514169546507465
11871930	CONTINUA	0.00190694143897269
11872780	CONTINUA	0.00240495342074776
11873330	CONTINUA	0.00171507962410205
11875810	CONTINUA	0.000699933390521844
11876421	CONTINUA	0.0020595500840851
11876900	CONTINUA	0.000371054858113688
11877221	CONTINUA	0.00924882265399288
11879861	CONTINUA	0.00131774903996407
11880961	CONTINUA	0.00167237325840957
11881091	CONTINUA	0.00205211014259836
11881200	CONTINUA	0.0142805064345899
11881590	CONTINUA	0.0018785427428118
11881921	CONTINUA	0.0186299603725865
11882290	CONTINUA	0.00226963644237042
11882310	CONTINUA	0.000983448909047617
11882430	CONTINUA	0.00681999632805636
11882751	CONTINUA	0.00349142481259249
11883520	CONTINUA	0.000916796902871586
11884770	CONTINUA	0.000273056634900817
11884780	CONTINUA	0.0023098657293816
11884920	CONTINUA	0.000337801687484906
11886341	CONTINUA	0.00731610776013382
11886430	CONTINUA	0.0441052957714446
