numero_de_cliente	clase_ternaria	prob
11675570	CONTINUA	0.000503601690954028
11675731	CONTINUA	0.00101651014268661
11677630	CONTINUA	0.00753640676743791
11678491	CONTINUA	0.000698859779627904
11678621	CONTINUA	0.000408757300335846
11679331	CONTINUA	0.00172792552068266
11680281	CONTINUA	0.00705874478728658
11682860	CONTINUA	0.000331629275346932
11683331	CONTINUA	0.00532146050231881
11685801	CONTINUA	0.000323928917094151
11687440	CONTINUA	0.000516972656345309
11687720	CONTINUA	0.000534664635189184
11688421	CONTINUA	0.00109084894628459
11689401	CONTINUA	0.0290301876654706
11690330	CONTINUA	0.0011254310242194
11690740	CONTINUA	0.00314303865460006
11691191	CONTINUA	0.00280093428034727
11691850	CONTINUA	0.000828846052405898
11695140	CONTINUA	0.0883972450844298
11695321	CONTINUA	0.00152435516480952
11697261	CONTINUA	0.000704219886385004
11697490	CONTINUA	0.00215481928707181
11698501	CONTINUA	0.000575833086311364
11698641	CONTINUA	0.00322508873528254
11700691	CONTINUA	0.000133973582247739
11700790	CONTINUA	0.00244322986267465
11701350	CONTINUA	0.00029984491019383
11701770	CONTINUA	0.00116750117075635
11702170	CONTINUA	0.000151029699501229
11702430	CONTINUA	0.000139701079320915
11702710	CONTINUA	0.000867032054783526
11703280	CONTINUA	0.000506250418529012
11704161	CONTINUA	0.000114991837644725
11704260	CONTINUA	0.00508116793177138
11704650	CONTINUA	0.000427357898860341
11705610	CONTINUA	0.00384336414638684
11708130	CONTINUA	0.000187698538498683
11709131	CONTINUA	0.000314039648323585
11713251	CONTINUA	0.000358236336030409
11716360	CONTINUA	0.00125856838476385
11717880	CONTINUA	9.02246957176139e-05
11720520	CONTINUA	0.00286922337606094
11723611	CONTINUA	0.000406556856445619
11724141	CONTINUA	0.000297489130923673
11724520	CONTINUA	0.000791860523429953
11725200	CONTINUA	0.0880792274746357
11725651	CONTINUA	0.00361983539995715
11729620	CONTINUA	0.00345925133404011
11731950	CONTINUA	0.000228791624608598
11732421	CONTINUA	0.00109336286452478
11734201	CONTINUA	0.00154732520944352
11738921	CONTINUA	0.000105291096364886
11739140	CONTINUA	0.000140743398697265
11740680	CONTINUA	0.000367651930340672
11742460	CONTINUA	0.00107443128605575
11744100	CONTINUA	0.000148572327840574
11745200	CONTINUA	0.00072944159366703
11746710	CONTINUA	0.00174185839080177
11746730	CONTINUA	0.0018381233203628
11747710	CONTINUA	0.000252153072482423
11748120	CONTINUA	0.00134666994559275
11748810	CONTINUA	0.000320884692745964
11749090	CONTINUA	0.00532107861092482
11750710	CONTINUA	0.00155778905032038
11753050	CONTINUA	0.00305394633444531
11753261	CONTINUA	0.0143145341687993
