numero_de_cliente	clase_ternaria	prob	ganancia	gan_acum	gan_suavizada
27013600	CONTINUA	0.865824636291179	-0.025	-0.025	
42829120	BAJA+1	0.856436629477149	-0.025	-0.05	
28477160	BAJA+1	0.840446425160734	-0.025	-0.075	
42587401	CONTINUA	0.824953898697688	-0.025	-0.1	
13425160	BAJA+2	0.822958582206377	0.975	0.875	
34297341	CONTINUA	0.822276544626578	-0.025	0.85	
56758691	CONTINUA	0.822175272840036	-0.025	0.825	
45353640	CONTINUA	0.81856283790549	-0.025	0.8	
71360630	CONTINUA	0.816087256736781	-0.025	0.775	
56418430	CONTINUA	0.811311784480047	-0.025	0.75	
29690021	CONTINUA	0.80421697956432	-0.025	0.725	
62098590	CONTINUA	0.802574870680648	-0.025	0.7	
56899880	CONTINUA	0.796864219561168	-0.025	0.675	
38470620	CONTINUA	0.791627804350716	-0.025	0.65	
22991101	CONTINUA	0.789268026192288	-0.025	0.625	
48743620	CONTINUA	0.785131437555906	-0.025	0.6	
45110500	CONTINUA	0.783419905234126	-0.025	0.575	
62330110	CONTINUA	0.783202153396475	-0.025	0.55	
68143260	CONTINUA	0.782379583530064	-0.025	0.525	
58710420	CONTINUA	0.777971928031458	-0.025	0.5	
20352101	BAJA+1	0.775950999147611	-0.025	0.475	
24732370	CONTINUA	0.774346210348346	-0.025	0.45	
34960800	CONTINUA	0.774079819414521	-0.025	0.425	
30501220	CONTINUA	0.771299139549755	-0.025	0.4	
47506271	CONTINUA	0.768368314281277	-0.025	0.375	
54610271	CONTINUA	0.767870473671978	-0.025	0.35	
48653260	CONTINUA	0.767281865977296	-0.025	0.325	
68416071	CONTINUA	0.766925740457611	-0.025	0.3	
40338971	CONTINUA	0.765439028512803	-0.025	0.275	
62287220	CONTINUA	0.764710770859167	-0.025	0.25	
51841491	CONTINUA	0.764657778269954	-0.025	0.225	
50832990	BAJA+2	0.762586228602715	0.975	1.2	
21893291	CONTINUA	0.762220207719496	-0.025	1.175	
51766690	BAJA+1	0.759843515065005	-0.025	1.15	
70176400	CONTINUA	0.758343255541179	-0.025	1.125	
50527780	CONTINUA	0.756164802079669	-0.025	1.1	
28227991	BAJA+1	0.747944106528525	-0.025	1.075	
49540241	BAJA+2	0.74790551656414	0.975	2.05	
47433830	CONTINUA	0.74786402684803	-0.025	2.025	
